LoanId,AmountDisbursed,Interest,LoanBalance,BorrowDate,Loantype,Product,Branch,ClearDate,CustomerId,default,current_balance,Gender,LoanLimit,CreditScore,Status,Date Created,repayment_txn_count,repayment_total_paid,loan_first_repayment,loan_last_repayment,missed_instalments
345372,4000,1650,0,12/16/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/20/2022,467,0,,,,,,,,,,,5
345405,5000,1900,0,12/16/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/20/2022,149,0,,,,,,,,,,,5
345462,7000,2400,0,12/16/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/20/2022,343,0,,,,,,,,,,,5
345552,5000,1900,0,12/16/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/20/2022,465,0,,,,,,,,,,,5
345587,7000,3199,0,12/16/2021,Repeat,7 WEEKS CREDIT EASE,MOLO,3/2/2022,429,0,,,,,,,,,,,7
345660,5000,1900,0,12/16/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/20/2022,418,0,,,,,,,,,,,5
345815,5000,1900,0,12/17/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/21/2022,506,0,,,,,,,,,,,5
345904,5000,1900,0,12/17/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/21/2022,507,0,,,,,,,,,,,5
345995,5000,1900,0,12/17/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/21/2022,470,0,,,,,,,,,,,5
346188,5000,1900,0,12/17/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/21/2022,431,0,,,,,,,,,,,5
346223,4000,1650,0,12/17/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/21/2022,440,0,,,,,,,,,,,5
346675,5000,1900,0,12/20/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/24/2022,474,0,,,,,,,,,,,5
346724,5000,1900,0,12/20/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/24/2022,469,0,,,,,,,,,,,5
346726,5000,1900,0,12/20/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/24/2022,508,0,,,,,,,,,,,5
346773,5000,1900,0,12/20/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/24/2022,509,0,,,,,,,,,,,5
346810,5000,1900,0,12/20/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/24/2022,510,0,,,,,,,,,,,5
346812,10000,3150,0,12/20/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/24/2022,22,0,,,,,,,,,,,5
346868,4000,1650,0,12/20/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/24/2022,511,0,,,,,,,,,,,5
347009,5000,1900,0,12/20/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/24/2022,512,0,,,,,,,,,,,5
347025,5000,1900,0,12/20/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/24/2022,475,0,,,,,,,,,,,5
347045,8000,3549,0,12/20/2021,Repeat,7 WEEKS CREDIT EASE,MOLO,7/2/2022,159,0,,,,,,,,,,,7
347085,5000,1900,0,12/20/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/24/2022,348,0,,,,,,,,,,,5
347108,5000,1900,0,12/20/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/24/2022,333,0,,,,,,,,,,,5
347132,15000,5999,0,12/20/2021,Repeat,7 WEEKS CREDIT EASE,MOLO,7/2/2022,26,0,,,,,,,,,,,7
347153,5000,1900,3200,12/20/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/24/2022,410,1,,,,,,,,,,,5
347201,5000,1900,0,12/21/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/25/2022,472,0,,,,,,,,,,,5
347273,7000,2400,0,12/21/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/25/2022,141,0,,,,,,,,,,,5
347332,5000,1900,0,12/21/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/25/2022,438,0,,,,,,,,,,,5
347371,5000,1900,0,12/21/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/25/2022,513,0,,,,,,,,,,,5
347422,18000,9900,0,12/21/2021,Repeat,10 WEEKS CREDIT EASE,MOLO,1/3/2022,74,0,,,,,,,,,,,10
347587,4000,1650,0,12/21/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/25/2022,375,0,,,,,,,,,,,5
347650,8000,2650,0,12/22/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/26/2022,378,0,,,,,,,,,,,5
347689,10000,4249,0,12/22/2021,Repeat,7 WEEKS CREDIT EASE,MOLO,9/2/2022,174,0,,,,,,,,,,,7
347876,5000,1900,0,12/22/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/26/2022,236,0,,,,,,,,,,,5
347928,4000,1650,0,12/22/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/26/2022,217,0,,,,,,,,,,,5
347946,4000,1650,0,12/22/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/26/2022,476,0,,,,,,,,,,,5
347983,3000,1400,0,12/22/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/26/2022,188,0,,,,,,,,,,,5
347994,7000,2400,0,12/22/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/26/2022,313,0,,,,,,,,,,,5
348008,4000,1650,0,12/22/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/26/2022,265,0,,,,,,,,,,,5
348032,5000,1900,0,12/22/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/26/2022,484,0,,,,,,,,,,,5
348145,5000,1900,0,12/23/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/27/2022,514,0,,,,,,,,,,,5
348163,5000,1900,0,12/23/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/27/2022,515,0,,,,,,,,,,,5
348177,5000,1900,0,12/23/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/27/2022,493,0,,,,,,,,,,,5
348233,16000,8900,0,12/23/2021,Repeat,10 WEEKS CREDIT EASE,MOLO,3/3/2022,19,0,,,,,,,,,,,10
348448,4000,1650,0,12/23/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/27/2022,400,0,,,,,,,,,,,5
348478,10000,3150,0,12/24/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/28/2022,2,0,,,,,,,,,,,5
348513,5000,1900,0,12/24/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/28/2022,416,0,,,,,,,,,,,5
348559,5000,1900,0,12/24/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/28/2022,441,0,,,,,,,,,,,5
348588,6000,2150,0,12/24/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/28/2022,238,0,,,,,,,,,,,5
348969,8000,2650,0,12/27/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/31/2022,240,0,,,,,,,,,,,5
349003,17000,9400,0,12/27/2021,Repeat,10 WEEKS CREDIT EASE,MOLO,7/3/2022,17,0,,,,,,,,,,,10
349092,9000,2900,0,12/28/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/2/2022,387,0,,,,,,,,,,,5
349096,11000,6400,0,12/28/2021,Repeat,10 WEEKS CREDIT EASE,MOLO,8/3/2022,21,0,,,,,,,,,,,10
349131,11000,6400,2970,12/28/2021,Repeat,10 WEEKS CREDIT EASE,MOLO,8/3/2022,1,1,,,,,,,,,,,10
349139,19000,5400,0,12/28/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/2/2022,32,0,,,,,,,,,,,5
349147,5000,1900,0,12/28/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/2/2022,471,0,,,,,,,,,,,5
349149,5000,1900,0,12/28/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/2/2022,248,0,,,,,,,,,,,5
349184,20000,10900,16370,12/28/2021,Repeat,10 WEEKS CREDIT EASE,MOLO,8/3/2022,158,1,,,,,,,,,,,10
349200,5000,1900,0,12/28/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/2/2022,516,0,,,,,,,,,,,5
349300,4000,1650,0,12/28/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/2/2022,480,0,,,,,,,,,,,5
349324,6000,2150,0,12/28/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,1/2/2022,330,0,,,,,,,,,,,5
349406,25000,6900,0,12/29/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,2/2/2022,28,0,,,,,,,,,,,5
349420,6000,2150,0,12/29/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,2/2/2022,446,0,,,,,,,,,,,5
349429,3000,1400,0,12/29/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,2/2/2022,482,0,,,,,,,,,,,5
349485,5000,1900,0,12/29/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,2/2/2022,517,0,,,,,,,,,,,5
349491,17000,9400,0,12/29/2021,Repeat,10 WEEKS CREDIT EASE,MOLO,9/3/2022,50,0,,,,,,,,,,,10
349521,5000,1900,0,12/29/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,2/2/2022,518,0,,,,,,,,,,,5
349530,5000,1900,0,12/29/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,2/2/2022,487,0,,,,,,,,,,,5
349665,5000,1900,0,12/29/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,2/2/2022,489,0,,,,,,,,,,,5
349727,12000,4949,0,12/30/2021,Repeat,7 WEEKS CREDIT EASE,MOLO,2/17/2022,374,0,,,,,,,,,,,7
349783,7000,2400,0,12/30/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,3/2/2022,354,0,,,,,,,,,,,5
349787,7000,2400,0,12/30/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,3/2/2022,419,0,,,,,,,,,,,5
349924,5000,1900,0,12/30/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,3/2/2022,497,0,,,,,,,,,,,5
350000,6000,2150,0,12/30/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,3/2/2022,364,0,,,,,,,,,,,5
350060,5000,1900,0,12/31/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,4/2/2022,488,0,,,,,,,,,,,5
350086,5000,2499,0,12/31/2021,Repeat,7 WEEKS CREDIT EASE,MOLO,2/18/2022,396,0,,,,,,,,,,,7
350133,6000,2849,0,12/31/2021,Repeat,7 WEEKS CREDIT EASE,MOLO,2/18/2022,270,0,,,,,,,,,,,7
350209,6000,2150,0,12/31/2021,Repeat,5 WEEKS CREDIT EASE,MOLO,4/2/2022,6,0,,,,,,,,,,,5
350560,4000,1650,0,3/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,7/2/2022,392,0,,,,,,,,,,,5
350789,5000,1900,0,3/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,7/2/2022,458,0,,,,,,,,,,,5
350891,10000,4249,0,3/1/2022,Repeat,7 WEEKS CREDIT EASE,MOLO,2/21/2022,131,0,,,,,,,,,,,7
350911,7000,2400,2392,3/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,7/2/2022,182,1,,,,,,,,,,,5
351200,3000,1400,1350,4/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,8/2/2022,481,1,,,,,,,,,,,5
351243,9000,2900,0,4/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,8/2/2022,360,0,,,,,,,,,,,5
351329,9000,2900,0,4/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,8/2/2022,455,0,,,,,,,,,,,5
351414,10000,3150,0,4/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,8/2/2022,336,0,,,,,,,,,,,5
351442,3000,1400,0,4/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,8/2/2022,492,0,,,,,,,,,,,5
351516,4000,1650,0,4/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,8/2/2022,367,0,,,,,,,,,,,5
351699,5000,1900,0,5/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,9/2/2022,491,0,,,,,,,,,,,5
351774,7000,2400,0,5/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,9/2/2022,393,0,,,,,,,,,,,5
351911,6000,2150,0,5/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,9/2/2022,207,0,,,,,,,,,,,5
351959,7000,2400,0,5/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,9/2/2022,444,0,,,,,,,,,,,5
351972,7000,2400,0,5/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,9/2/2022,73,0,,,,,,,,,,,5
352076,5000,1900,0,5/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,9/2/2022,501,0,,,,,,,,,,,5
352377,4000,1650,360,6/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,10/2/2022,519,1,,,,,,,,,,,5
352412,5000,1900,0,6/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,10/2/2022,498,0,,,,,,,,,,,5
352427,10000,5900,0,6/1/2022,Repeat,10 WEEKS CREDIT EASE,MOLO,3/17/2022,331,0,,,,,,,,,,,10
352464,4000,1650,0,6/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,10/2/2022,520,0,,,,,,,,,,,5
352496,6000,2849,0,6/1/2022,Repeat,7 WEEKS CREDIT EASE,MOLO,2/24/2022,450,0,,,,,,,,,,,7
352546,10000,3150,0,6/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,10/2/2022,96,0,,,,,,,,,,,5
352671,5000,1900,0,6/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,10/2/2022,395,0,,,,,,,,,,,5
352708,7000,2400,0,7/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,11/2/2022,469,0,,,,,,,,,,,5
352735,8000,2650,0,7/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,11/2/2022,420,0,,,,,,,,,,,5
352788,5000,1900,0,7/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,11/2/2022,500,0,,,,,,,,,,,5
353099,8000,2650,0,7/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,11/2/2022,447,0,,,,,,,,,,,5
353111,5000,1900,0,7/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,11/2/2022,126,0,,,,,,,,,,,5
353246,20000,10900,0,8/1/2022,Repeat,10 WEEKS CREDIT EASE,MOLO,3/19/2022,65,0,,,,,,,,,,,10
353249,10000,3150,0,8/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,12/2/2022,38,0,,,,,,,,,,,5
353293,15000,5999,0,8/1/2022,Repeat,7 WEEKS CREDIT EASE,MOLO,2/26/2022,92,0,,,,,,,,,,,7
353555,5000,1900,0,10/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/14/2022,499,0,,,,,,,,,,,5
353769,6000,2150,0,10/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/14/2022,426,0,,,,,,,,,,,5
353784,4000,1650,0,10/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/14/2022,521,0,,,,,,,,,,,5
353892,3000,1400,0,10/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/14/2022,522,0,,,,,,,,,,,5
353943,5000,1900,0,10/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/14/2022,511,0,,,,,,,,,,,5
353993,4000,1650,2130,10/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/14/2022,81,1,,,,,,,,,,,5
354092,8000,2650,0,10/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/14/2022,149,0,,,,,,,,,,,5
354119,5000,1900,0,10/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/14/2022,380,0,,,,,,,,,,,5
354156,5000,1900,5520,10/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/14/2022,504,1,,,,,,,,,,,5
354223,5000,1900,0,10/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/14/2022,15,0,,,,,,,,,,,5
354237,12000,3650,0,10/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/14/2022,296,0,,,,,,,,,,,5
354403,5000,1900,0,11/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/15/2022,415,0,,,,,,,,,,,5
354543,7000,2400,0,11/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/15/2022,478,0,,,,,,,,,,,5
354547,4000,1650,0,11/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/15/2022,227,0,,,,,,,,,,,5
354612,3000,1400,0,11/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/15/2022,523,0,,,,,,,,,,,5
354755,8000,2650,0,11/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/15/2022,475,0,,,,,,,,,,,5
354835,5000,1900,0,12/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/16/2022,496,0,,,,,,,,,,,5
355012,7000,2400,0,12/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/16/2022,466,0,,,,,,,,,,,5
355014,5000,1900,0,12/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/16/2022,524,0,,,,,,,,,,,5
355210,6000,2150,0,12/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/16/2022,251,0,,,,,,,,,,,5
355215,10000,3150,0,12/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/16/2022,318,0,,,,,,,,,,,5
355296,4000,1650,0,12/1/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/16/2022,495,0,,,,,,,,,,,5
355370,10000,4249,0,1/13/2022,Repeat,7 WEEKS CREDIT EASE,MOLO,3/3/2022,403,0,,,,,,,,,,,7
355437,10000,5900,0,1/13/2022,Repeat,10 WEEKS CREDIT EASE,MOLO,3/24/2022,179,0,,,,,,,,,,,10
355445,5000,1900,0,1/13/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/17/2022,502,0,,,,,,,,,,,5
355596,5000,1900,0,1/13/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/17/2022,505,0,,,,,,,,,,,5
356038,4000,1650,3940,1/14/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/18/2022,188,1,,,,,,,,,,,5
356262,17000,9400,0,1/14/2022,Repeat,10 WEEKS CREDIT EASE,MOLO,3/25/2022,45,0,,,,,,,,,,,10
356274,3000,1400,0,1/14/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/18/2022,503,0,,,,,,,,,,,5
356347,5000,1900,2530,1/14/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/18/2022,525,1,,,,,,,,,,,5
356395,3000,1400,0,1/15/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/19/2022,434,0,,,,,,,,,,,5
356440,13000,5299,0,1/15/2022,Repeat,7 WEEKS CREDIT EASE,MOLO,5/3/2022,216,0,,,,,,,,,,,7
356484,6000,2150,0,1/15/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/19/2022,462,0,,,,,,,,,,,5
356834,5000,1900,0,1/17/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/21/2022,449,0,,,,,,,,,,,5
356838,5000,1900,0,1/17/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/21/2022,514,0,,,,,,,,,,,5
356887,17000,6699,0,1/17/2022,Repeat,7 WEEKS CREDIT EASE,MOLO,7/3/2022,317,0,,,,,,,,,,,7
357153,5000,1900,0,1/17/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/21/2022,509,0,,,,,,,,,,,5
357272,5000,1900,0,1/17/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/21/2022,508,0,,,,,,,,,,,5
357541,10000,5900,0,1/18/2022,Repeat,10 WEEKS CREDIT EASE,MOLO,3/29/2022,379,0,,,,,,,,,,,10
357594,10000,3150,0,1/18/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/22/2022,22,0,,,,,,,,,,,5
357635,8000,2650,0,1/18/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/22/2022,446,0,,,,,,,,,,,5
357667,8000,2650,0,1/18/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/22/2022,496,0,,,,,,,,,,,5
357689,5000,1900,0,1/18/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/22/2022,217,0,,,,,,,,,,,5
357773,7000,2400,0,1/18/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/22/2022,484,0,,,,,,,,,,,5
357865,5000,1900,0,1/19/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/23/2022,440,0,,,,,,,,,,,5
357876,7000,3199,7069,1/19/2022,Repeat,7 WEEKS CREDIT EASE,MOLO,9/3/2022,438,1,,,,,,,,,,,7
357877,5000,2499,0,1/19/2022,Repeat,7 WEEKS CREDIT EASE,MOLO,9/3/2022,406,0,,,,,,,,,,,7
357889,7000,3199,0,1/19/2022,Repeat,7 WEEKS CREDIT EASE,MOLO,9/3/2022,465,0,,,,,,,,,,,7
358016,6000,2150,2390,1/19/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/23/2022,236,1,,,,,,,,,,,5
358028,5000,1900,0,1/19/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/23/2022,526,0,,,,,,,,,,,5
358100,4000,1650,0,1/19/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/23/2022,527,0,,,,,,,,,,,5
358115,3000,1799,0,1/19/2022,Repeat,7 WEEKS CREDIT EASE,MOLO,9/3/2022,421,0,,,,,,,,,,,7
358195,10000,4249,0,1/19/2022,Repeat,7 WEEKS CREDIT EASE,MOLO,9/3/2022,80,0,,,,,,,,,,,7
358215,6000,2849,0,1/19/2022,Repeat,7 WEEKS CREDIT EASE,MOLO,9/3/2022,69,0,,,,,,,,,,,7
358246,5000,1900,0,1/19/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/23/2022,506,0,,,,,,,,,,,5
358253,13000,5299,0,1/19/2022,Repeat,7 WEEKS CREDIT EASE,MOLO,9/3/2022,174,0,,,,,,,,,,,7
358301,5000,1900,0,1/19/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/23/2022,265,0,,,,,,,,,,,5
358384,5000,1900,0,1/19/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/23/2022,482,0,,,,,,,,,,,5
358411,8000,3549,0,1/19/2022,Repeat,7 WEEKS CREDIT EASE,MOLO,9/3/2022,418,0,,,,,,,,,,,7
358544,5000,1900,0,1/20/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/24/2022,348,0,,,,,,,,,,,5
358570,5000,1900,0,1/20/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/24/2022,528,0,,,,,,,,,,,5
358690,5000,1900,0,1/20/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/24/2022,529,0,,,,,,,,,,,5
358735,5000,1900,0,1/20/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/24/2022,512,0,,,,,,,,,,,5
358736,7000,2400,0,1/20/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/24/2022,343,0,,,,,,,,,,,5
358828,7000,2400,0,1/20/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/24/2022,431,0,,,,,,,,,,,5
358859,15000,8400,0,1/20/2022,Repeat,10 WEEKS CREDIT EASE,MOLO,3/31/2022,46,0,,,,,,,,,,,10
358890,5000,1900,0,1/20/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/24/2022,530,0,,,,,,,,,,,5
359051,4000,1650,0,1/21/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/25/2022,467,0,,,,,,,,,,,5
359105,7000,3199,0,1/21/2022,Repeat,7 WEEKS CREDIT EASE,MOLO,11/3/2022,470,0,,,,,,,,,,,7
359106,12000,3650,0,1/21/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/25/2022,387,0,,,,,,,,,,,5
359133,8000,2650,0,1/21/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/25/2022,471,0,,,,,,,,,,,5
359143,5000,1900,0,1/21/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/25/2022,531,0,,,,,,,,,,,5
359191,5000,1900,0,1/21/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/25/2022,532,0,,,,,,,,,,,5
359250,8000,2650,0,1/21/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/25/2022,441,0,,,,,,,,,,,5
359490,10000,4249,0,1/21/2022,Repeat,7 WEEKS CREDIT EASE,MOLO,11/3/2022,327,0,,,,,,,,,,,7
359513,10000,3150,0,1/21/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/25/2022,130,0,,,,,,,,,,,5
359530,22000,6150,0,1/21/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/25/2022,32,0,,,,,,,,,,,5
359589,5000,1900,0,1/22/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/26/2022,493,0,,,,,,,,,,,5
359604,8000,3549,0,1/22/2022,Repeat,7 WEEKS CREDIT EASE,MOLO,12/3/2022,356,0,,,,,,,,,,,7
359761,10000,3150,0,1/23/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/27/2022,2,0,,,,,,,,,,,5
359916,6000,2150,0,1/24/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/28/2022,511,0,,,,,,,,,,,5
359918,8000,2650,0,1/24/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/28/2022,474,0,,,,,,,,,,,5
359937,11000,4599,0,1/24/2022,Repeat,7 WEEKS CREDIT EASE,MOLO,3/14/2022,378,0,,,,,,,,,,,7
360022,8000,2650,0,1/24/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/28/2022,333,0,,,,,,,,,,,5
360051,7000,2400,0,1/24/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/28/2022,472,0,,,,,,,,,,,5
360126,7000,3199,0,1/24/2022,Repeat,7 WEEKS CREDIT EASE,MOLO,3/14/2022,376,0,,,,,,,,,,,7
360128,4000,1650,0,1/24/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/28/2022,533,0,,,,,,,,,,,5
360135,6000,2150,0,1/24/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/28/2022,164,0,,,,,,,,,,,5
360230,3000,1400,2310,1/24/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/28/2022,534,1,,,,,,,,,,,5
360263,20000,10900,0,1/24/2022,Repeat,10 WEEKS CREDIT EASE,MOLO,4/4/2022,277,0,,,,,,,,,,,10
360502,20000,10900,0,1/25/2022,Repeat,10 WEEKS CREDIT EASE,MOLO,5/4/2022,136,0,,,,,,,,,,,10
360508,7000,2400,0,1/25/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,1/3/2022,297,0,,,,,,,,,,,5
360630,5000,1900,0,1/25/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,1/3/2022,517,0,,,,,,,,,,,5
360653,13000,7400,0,1/25/2022,Repeat,10 WEEKS CREDIT EASE,MOLO,5/4/2022,289,0,,,,,,,,,,,10
360692,8000,2650,0,1/25/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,1/3/2022,6,0,,,,,,,,,,,5
360886,6000,2150,0,1/25/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,1/3/2022,329,0,,,,,,,,,,,5
361019,4000,1650,1350,1/26/2022,Repeat,5 WEEKS CREDIT EASE,MOLO,2/3/2022,535,1,,,,,,,,,,,5
